zone,city_name,cldCvr,dewPt,feelsLike,heatIndex,mslPres,precip,precipProb,radSolar,relHum,sfcPres,snowfall,snowfallProb,spcHum,temp,timestamp,timestampInit,wetBulb,windChill,windDir,windDir100m,windDir80m,windSpd,windSpd100m,windSpd80m,fetched_at
Toronto,Toronto_downtown,100.0,15.4,21.83,21.83,1013.04,0.0,5.0,114.23,70.7,1000.38,0,0,11.03,20.94,2025-09-03T19:00:00-04:00,2025-08-26T12:00:00Z,17.45,20.94,169.93,172.05,171.61,14.95,26.06,24.97,2025-08-26 23:10:44.587124
Toronto,Toronto_downtown,100.0,15.55,20.47,20.47,1012.87,0.0,5.0,39.79,73.38,1000.22,0,0,11.12,20.47,2025-09-03T20:00:00-04:00,2025-08-26T12:00:00Z,17.36,20.47,185.25,182.66,182.43,13.42,23.35,22.32,2025-08-26 23:10:44.587124
Toronto,Toronto_downtown,98.93,15.59,20.52,20.52,1012.68,0.0,5.0,26.52,73.32,1000.03,0,0,11.15,20.52,2025-09-03T21:00:00-04:00,2025-08-26T12:00:00Z,17.4,20.52,180.76,179.7,179.37,13.34,22.92,21.92,2025-08-26 23:10:44.587124
Toronto,Toronto_downtown,98.39,15.62,20.58,20.58,1012.48,0.0,5.0,13.27,73.25,999.83,0,0,11.19,20.58,2025-09-03T22:00:00-04:00,2025-08-26T12:00:00Z,17.44,20.58,176.29,176.63,176.18,13.33,22.56,21.59,2025-08-26 23:10:44.587124
Toronto,Toronto_downtown,97.32,15.66,20.63,20.63,1012.28,0.0,5.0,0.0,73.18,999.63,0,0,11.22,20.63,2025-09-03T23:00:00-04:00,2025-08-26T12:00:00Z,17.49,20.63,171.77,173.45,172.9,13.42,22.25,21.32,2025-08-26 23:10:44.587124
Toronto,Toronto_downtown,98.32,15.69,20.54,20.54,1011.97,0.0,5.0,0.0,73.71,999.31,0,0,11.24,20.54,2025-09-04T00:00:00-04:00,2025-08-26T12:00:00Z,17.47,20.54,172.93,174.87,174.35,13.36,22.47,21.58,2025-08-26 23:10:44.587124
Toronto,Toronto_downtown,98.93,15.72,20.45,20.45,1011.65,0.0,5.0,0.0,74.25,998.99,0,0,11.25,20.45,2025-09-04T01:00:00-04:00,2025-08-26T12:00:00Z,17.45,20.45,174.15,176.26,175.72,13.3,22.7,21.84,2025-08-26 23:10:44.587124
Toronto,Toronto_downtown,99.93,15.74,20.36,20.36,1011.34,0.0,5.0,0.0,74.78,998.67,0,0,11.27,20.36,2025-09-04T02:00:00-04:00,2025-08-26T12:00:00Z,17.43,20.36,175.33,177.62,177.1,13.25,22.95,22.13,2025-08-26 23:10:44.587124
Toronto,Toronto_downtown,98.86,16.02,20.12,20.12,1011.03,0.0,13.69,0.0,77.36,998.36,0,0,11.48,20.12,2025-09-04T03:00:00-04:00,2025-08-26T12:00:00Z,17.51,20.12,177.63,179.42,178.9,13.69,23.71,22.82,2025-08-26 23:10:44.587124
Toronto,Toronto_downtown,98.42,16.31,19.88,19.88,1010.71,0.0,13.69,0.0,79.94,998.05,0,0,11.69,19.88,2025-09-04T04:00:00-04:00,2025-08-26T12:00:00Z,17.59,19.88,179.87,181.11,180.58,14.12,24.48,23.52,2025-08-26 23:10:44.587124
Toronto,Toronto_downtown,97.36,16.59,19.64,19.64,1010.4,0.0,13.69,0.0,82.52,997.73,0,0,11.89,19.64,2025-09-04T05:00:00-04:00,2025-08-26T12:00:00Z,17.67,19.64,181.9,182.7,182.17,14.58,25.27,24.24,2025-08-26 23:10:44.587124
Toronto,Toronto_downtown,85.38,16.61,19.75,19.75,1010.14,0.0,5.97,6.91,82.12,997.49,0,0,11.92,19.75,2025-09-04T06:00:00-04:00,2025-08-26T12:00:00Z,17.72,19.75,183.16,183.62,183.17,14.97,25.97,24.96,2025-08-26 23:10:44.587124
Toronto,Toronto_downtown,72.47,16.64,19.86,19.86,1009.89,0.0,5.97,13.88,81.72,997.24,0,0,11.94,19.86,2025-09-04T07:00:00-04:00,2025-08-26T12:00:00Z,17.78,19.86,184.36,184.45,184.09,15.34,26.67,25.67,2025-08-26 23:10:44.587124
Toronto,Toronto_downtown,60.49,16.67,19.97,19.97,1009.64,0.0,5.97,20.79,81.32,997.0,0,0,11.97,19.97,2025-09-04T08:00:00-04:00,2025-08-26T12:00:00Z,17.83,19.97,185.5,185.27,184.98,15.73,27.37,26.41,2025-08-26 23:10:44.587124
Toronto,Toronto_downtown,73.63,17.25,20.07,20.07,1009.54,0.03,5.0,64.32,83.88,996.92,0,0,12.42,20.07,2025-09-04T09:00:00-04:00,2025-08-26T12:00:00Z,18.23,20.07,188.29,187.58,187.35,16.53,28.82,27.77,2025-08-26 23:10:44.587124
Toronto,Toronto_downtown,86.87,17.82,20.17,20.17,1009.44,0.03,5.0,107.78,86.44,996.84,0,0,12.89,20.17,2025-09-04T10:00:00-04:00,2025-08-26T12:00:00Z,18.63,20.17,190.76,189.68,189.5,17.36,30.3,29.17,2025-08-26 23:10:44.587124
Toronto,Toronto_downtown,100.0,18.4,20.27,20.27,1009.35,0.03,5.0,151.31,89.01,996.76,0,0,13.34,20.27,2025-09-04T11:00:00-04:00,2025-08-26T12:00:00Z,19.02,20.27,193.05,191.57,191.45,18.23,31.82,30.61,2025-08-26 23:10:44.587124
Toronto,Toronto_downtown,100.0,18.76,20.31,20.31,1009.14,0.03,15.0,131.31,90.89,996.53,0,0,13.66,20.31,2025-09-04T12:00:00-04:00,2025-08-26T12:00:00Z,19.28,20.31,197.01,197.19,197.01,18.1,31.81,30.6,2025-08-26 23:10:44.587124
Toronto,Toronto_downtown,100.0,19.13,20.34,20.34,1008.94,0.03,15.0,111.27,92.77,996.31,0,0,13.97,20.34,2025-09-04T13:00:00-04:00,2025-08-26T12:00:00Z,19.52,20.34,201.03,202.78,202.51,18.06,32.11,30.86,2025-08-26 23:10:44.587124
Toronto,Toronto_downtown,100.0,19.49,20.38,20.38,1008.74,0.03,15.0,91.27,94.65,996.07,0,0,14.28,20.38,2025-09-04T14:00:00-04:00,2025-08-26T12:00:00Z,19.78,20.38,205.07,208.21,207.9,18.11,32.71,31.39,2025-08-26 23:10:44.587124
Toronto,Toronto_downtown,100.0,19.6,20.45,20.45,1008.67,0.28,15.97,79.5,94.87,996.02,0,0,14.38,20.45,2025-09-04T15:00:00-04:00,2025-08-26T12:00:00Z,19.87,20.45,209.8,214.47,214.01,15.88,29.31,28.1,2025-08-26 23:10:44.587124
Toronto,Toronto_downtown,100.0,19.7,20.52,20.52,1008.6,0.28,15.97,67.79,95.08,995.97,0,0,14.47,20.52,2025-09-04T16:00:00-04:00,2025-08-26T12:00:00Z,19.96,20.52,215.98,222.27,221.6,13.8,26.37,25.2,2025-08-26 23:10:44.587124
Toronto,Toronto_downtown,100.0,19.81,20.59,20.59,1008.53,0.28,15.97,56.03,95.3,995.92,0,0,14.57,20.59,2025-09-04T17:00:00-04:00,2025-08-26T12:00:00Z,20.05,20.59,224.27,231.78,230.97,11.93,24.03,22.88,2025-08-26 23:10:44.587124
Toronto,Toronto_downtown,100.0,19.31,20.28,20.28,1008.8,0.03,5.0,45.82,94.14,996.2,0,0,14.13,20.28,2025-09-04T18:00:00-04:00,2025-08-26T12:00:00Z,19.62,20.28,222.72,229.58,228.93,13.13,25.67,24.38,2025-08-26 23:10:44.587124
Toronto,Toronto_downtown,100.0,18.81,19.98,19.98,1009.06,0.03,5.0,35.68,92.97,996.47,0,0,13.69,19.98,2025-09-04T19:00:00-04:00,2025-08-26T12:00:00Z,19.19,19.98,221.43,227.67,227.14,14.33,27.35,25.92,2025-08-26 23:10:44.587124
Toronto,Toronto_downtown,100.0,18.31,19.67,19.67,1009.32,0.03,5.0,25.47,91.82,996.75,0,0,13.25,19.67,2025-09-04T20:00:00-04:00,2025-08-26T12:00:00Z,18.76,19.67,220.36,225.96,225.54,15.56,29.06,27.48,2025-08-26 23:10:44.587124
Toronto,Toronto_downtown,100.0,17.85,19.22,19.22,1009.77,0.05,15.0,16.95,91.79,997.11,0,0,12.88,19.22,2025-09-04T21:00:00-04:00,2025-08-26T12:00:00Z,18.31,19.22,247.37,249.28,249.25,12.29,22.9,21.81,2025-08-26 23:10:44.587124
Toronto,Toronto_downtown,100.0,17.39,18.75,18.75,1010.2,0.05,15.0,8.52,91.77,997.49,0,0,12.5,18.75,2025-09-04T22:00:00-04:00,2025-08-26T12:00:00Z,17.86,18.75,280.99,280.41,280.22,12.82,22.33,21.51,2025-08-26 23:10:44.587124
Toronto,Toronto_downtown,100.0,16.93,18.3,18.3,1010.64,0.05,15.0,0.0,91.74,997.85,0,0,12.13,18.3,2025-09-04T23:00:00-04:00,2025-08-26T12:00:00Z,17.41,18.3,304.59,305.65,304.94,16.79,27.69,26.78,2025-08-26 23:10:44.587124
Toronto,Toronto_downtown,100.0,15.78,17.23,17.23,1011.36,0.03,15.0,0.0,91.23,998.56,0,0,11.32,17.23,2025-09-05T00:00:00-04:00,2025-08-26T12:00:00Z,16.32,16.89,307.55,309.57,309.02,16.63,28.53,27.54,2025-08-26 23:10:44.587124
Toronto,Toronto_downtown,100.0,14.65,16.16,16.16,1012.08,0.03,15.0,0.0,90.72,999.27,0,0,10.51,16.16,2025-09-05T01:00:00-04:00,2025-08-26T12:00:00Z,15.22,15.48,310.62,313.27,312.86,16.55,29.49,28.44,2025-08-26 23:10:44.587124
Toronto,Toronto_downtown,100.0,13.5,15.1,15.1,1012.8,0.03,15.0,0.0,90.21,999.98,0,0,9.7,15.1,2025-09-05T02:00:00-04:00,2025-08-26T12:00:00Z,14.13,14.07,313.71,316.72,316.48,16.53,30.6,29.48,2025-08-26 23:10:44.587124
Toronto,Toronto_downtown,100.0,12.38,13.95,14.43,1013.25,0.03,25.0,0.0,87.51,1000.38,0,0,9.04,14.43,2025-09-05T03:00:00-04:00,2025-08-26T12:00:00Z,13.24,13.26,313.73,316.59,316.38,16.35,29.95,28.81,2025-08-26 23:10:44.587124
Toronto,Toronto_downtown,100.0,11.25,12.8,13.78,1013.71,0.03,25.0,0.0,84.8,1000.79,0,0,8.4,13.78,2025-09-05T04:00:00-04:00,2025-08-26T12:00:00Z,12.34,12.46,313.76,316.45,316.29,16.16,29.28,28.15,2025-08-26 23:10:44.587124
Toronto,Toronto_downtown,100.0,10.13,11.65,13.11,1014.16,0.03,25.0,0.0,82.1,1001.19,0,0,7.75,13.11,2025-09-05T05:00:00-04:00,2025-08-26T12:00:00Z,11.45,11.65,313.79,316.31,316.19,15.97,28.62,27.47,2025-08-26 23:10:44.587124
Toronto,Toronto_downtown,89.0,9.14,11.53,12.97,1015.05,0.0,25.0,8.24,77.77,1002.07,0,0,7.28,12.97,2025-09-05T06:00:00-04:00,2025-08-26T12:00:00Z,10.92,11.53,313.36,316.11,315.92,15.46,28.05,26.95,2025-08-26 23:10:44.587124
Toronto,Toronto_downtown,78.0,8.15,11.41,12.82,1015.94,0.0,25.0,16.53,73.45,1002.96,0,0,6.8,12.82,2025-09-05T07:00:00-04:00,2025-08-26T12:00:00Z,10.39,11.41,312.95,315.9,315.64,14.92,27.48,26.41,2025-08-26 23:10:44.587124
Toronto,Toronto_downtown,67.0,7.16,11.28,12.68,1016.82,0.0,25.0,24.76,69.12,1003.84,0,0,6.33,12.68,2025-09-05T08:00:00-04:00,2025-08-26T12:00:00Z,9.86,11.28,312.46,315.67,315.35,14.4,26.89,25.89,2025-08-26 23:10:44.587124
Toronto,Toronto_downtown,46.0,6.07,13.0,13.93,1017.27,0.0,15.0,160.44,60.47,1004.32,0,0,5.91,13.93,2025-09-05T09:00:00-04:00,2025-08-26T12:00:00Z,10.12,13.0,315.08,317.45,317.21,14.2,25.12,24.26,2025-08-26 23:10:44.587124
Toronto,Toronto_downtown,25.74,4.98,14.72,15.19,1017.72,0.0,15.0,296.17,51.83,1004.79,0,0,5.48,15.19,2025-09-05T10:00:00-04:00,2025-08-26T12:00:00Z,10.38,14.72,317.71,319.48,319.35,14.03,23.37,22.66,2025-08-26 23:10:44.587124
Toronto,Toronto_downtown,4.74,3.89,16.44,16.44,1018.17,0.0,15.0,431.84,43.18,1005.27,0,0,5.06,16.44,2025-09-05T11:00:00-04:00,2025-08-26T12:00:00Z,10.65,16.44,320.46,321.85,321.8,13.89,21.66,21.1,2025-08-26 23:10:44.587124
Toronto,Toronto_downtown,3.74,3.3,17.88,17.88,1018.07,0.0,15.0,548.89,38.49,1005.16,0,0,4.87,17.88,2025-09-05T12:00:00-04:00,2025-08-26T12:00:00Z,11.32,17.88,320.95,321.74,321.69,11.07,17.26,16.75,2025-08-26 23:10:44.587124
Toronto,Toronto_downtown,2.91,2.73,19.33,19.33,1017.98,0.0,15.0,665.85,33.8,1005.06,0,0,4.69,19.33,2025-09-05T13:00:00-04:00,2025-08-26T12:00:00Z,12.0,19.33,321.81,321.57,321.53,8.27,12.86,12.43,2025-08-26 23:10:44.587124
Toronto,Toronto_downtown,1.91,2.15,20.76,20.76,1017.88,0.0,15.0,782.9,29.11,1004.95,0,0,4.51,20.76,2025-09-05T14:00:00-04:00,2025-08-26T12:00:00Z,12.68,20.76,323.19,321.09,321.06,5.47,8.46,8.09,2025-08-26 23:10:44.587124
Toronto,Toronto_downtown,1.0,3.12,20.46,20.46,1017.59,0.0,28.69,742.3,32.03,1004.75,0,0,4.85,20.46,2025-09-05T15:00:00-04:00,2025-08-26T12:00:00Z,12.7,20.46,198.93,315.09,314.75,1.32,2.77,2.47,2025-08-26 23:10:44.587124
Toronto,Toronto_downtown,0.91,4.09,20.16,20.16,1017.31,0.0,28.69,701.73,34.95,1004.54,0,0,5.18,20.16,2025-09-05T16:00:00-04:00,2025-08-26T12:00:00Z,12.73,20.16,156.79,146.17,145.29,6.8,3.06,3.3,2025-08-26 23:10:44.587124
Toronto,Toronto_downtown,0.0,5.06,19.85,19.85,1017.02,0.0,28.69,661.13,37.87,1004.33,0,0,5.52,19.85,2025-09-05T17:00:00-04:00,2025-08-26T12:00:00Z,12.76,19.85,154.27,144.92,144.38,12.85,8.77,8.97,2025-08-26 23:10:44.587124
Toronto,Toronto_downtown,0.0,5.28,18.97,18.97,1017.28,0.0,28.69,500.63,40.83,1004.52,0,0,5.6,18.97,2025-09-05T18:00:00-04:00,2025-08-26T12:00:00Z,12.37,18.97,134.76,112.62,113.86,8.53,7.2,7.27,2025-08-26 23:10:44.587124
Toronto,Toronto_downtown,50.08,6.44,17.63,17.63,1017.85,0.0,20.86,38.63,47.83,1005.01,0,0,6.05,17.63,2025-08-26T20:00:00-04:00,2025-08-26T18:00:00Z,12.03,17.63,322.13,321.54,321.5,14.85,26.28,25.39,2025-08-27 00:56:14.219089
Toronto,Toronto_downtown,59.24,6.34,17.32,17.32,1018.63,0.0,0.0,0.0,48.4,1005.74,0,0,6.0,17.32,2025-08-26T21:00:00-04:00,2025-08-26T18:00:00Z,11.84,17.32,317.25,319.06,318.85,12.83,23.35,22.57,2025-08-27 00:56:14.219089
Toronto,Toronto_downtown,97.89,6.43,17.13,17.13,1019.03,0.0,0.0,0.0,49.31,1006.12,0,0,6.04,17.13,2025-08-26T22:00:00-04:00,2025-08-26T18:00:00Z,11.78,17.13,306.52,309.88,309.46,11.61,21.38,20.52,2025-08-27 00:56:14.219089
Toronto,Toronto_downtown,30.23,6.19,15.78,15.78,1019.2,0.0,0.0,0.0,52.9,1006.31,0,0,5.93,15.78,2025-08-26T23:00:00-04:00,2025-08-26T18:00:00Z,11.02,15.78,295.85,302.66,302.05,11.94,22.33,21.45,2025-08-27 00:56:14.219089
Toronto,Toronto_downtown,88.05,6.08,15.39,15.39,1019.19,0.0,0.0,0.0,53.78,1006.28,0,0,5.88,15.39,2025-08-27T00:00:00-04:00,2025-08-26T18:00:00Z,10.79,15.01,295.8,302.04,301.37,11.47,21.62,20.65,2025-08-27 00:56:14.219089
Toronto,Toronto_downtown,75.71,6.06,14.8,14.8,1019.15,0.0,0.0,0.0,55.83,1006.22,0,0,5.87,14.8,2025-08-27T01:00:00-04:00,2025-08-26T18:00:00Z,10.48,14.28,292.3,299.55,298.63,10.69,20.47,19.5,2025-08-27 00:56:14.219089
Toronto,Toronto_downtown,12.81,5.92,14.07,14.07,1019.09,0.0,0.0,0.0,57.95,1006.13,0,0,5.81,14.07,2025-08-27T02:00:00-04:00,2025-08-26T18:00:00Z,10.06,13.4,287.95,296.96,295.8,10.68,20.3,19.11,2025-08-27 00:56:14.219089
Toronto,Toronto_downtown,3.94,5.71,13.59,13.59,1019.17,0.0,0.0,0.0,58.9,1006.19,0,0,5.72,13.59,2025-08-27T03:00:00-04:00,2025-08-26T18:00:00Z,9.74,12.83,291.06,299.15,298.02,10.7,21.03,19.79,2025-08-27 00:56:14.219089
Toronto,Toronto_downtown,0.0,5.81,12.48,13.36,1019.31,0.0,0.0,0.0,60.18,1006.34,0,0,5.75,13.36,2025-08-27T04:00:00-04:00,2025-08-26T18:00:00Z,9.65,12.48,297.22,302.5,301.74,11.25,23.11,21.68,2025-08-27 00:56:14.219089
Toronto,Toronto_downtown,10.74,6.16,12.41,13.39,1019.28,0.0,0.0,0.0,61.6,1006.28,0,0,5.9,13.39,2025-08-27T05:00:00-04:00,2025-08-26T18:00:00Z,9.81,12.41,300.6,304.02,303.39,12.09,24.74,23.25,2025-08-27 00:56:14.219089
Toronto,Toronto_downtown,6.0,6.43,12.35,13.37,1019.27,0.0,0.0,0.0,62.82,1006.28,0,0,6.01,13.37,2025-08-27T06:00:00-04:00,2025-08-26T18:00:00Z,9.9,12.35,299.07,301.97,301.4,12.36,25.24,23.52,2025-08-27 00:56:14.219089
Toronto,Toronto_downtown,10.16,6.65,12.14,13.27,1019.79,0.0,0.0,3.38,64.21,1006.79,0,0,6.1,13.27,2025-08-27T07:00:00-04:00,2025-08-26T18:00:00Z,9.94,12.14,297.65,299.56,299.09,13.18,25.74,24.06,2025-08-27 00:56:14.219089
Toronto,Toronto_downtown,23.04,7.18,14.54,14.54,1020.37,0.0,0.0,87.23,61.28,1007.41,0,0,6.33,14.54,2025-08-27T08:00:00-04:00,2025-08-26T18:00:00Z,10.78,13.66,300.6,301.29,300.95,13.52,24.28,23.26,2025-08-27 00:56:14.219089
Toronto,Toronto_downtown,10.23,7.26,16.79,16.79,1020.6,0.0,0.0,270.05,53.34,1007.69,0,0,6.37,16.79,2025-08-27T09:00:00-04:00,2025-08-26T18:00:00Z,11.9,16.79,307.4,306.28,306.09,14.52,23.3,22.75,2025-08-27 00:56:14.219089
Toronto,Toronto_downtown,6.0,5.9,19.04,19.04,1020.73,0.0,0.0,461.39,42.15,1007.84,0,0,5.82,19.04,2025-08-27T10:00:00-04:00,2025-08-26T18:00:00Z,12.58,19.04,310.23,308.47,308.28,12.64,20.25,19.74,2025-08-27 00:56:14.219089
Toronto,Toronto_downtown,0.0,3.45,20.53,20.53,1020.58,0.0,0.0,626.27,32.41,1007.7,0,0,4.92,20.53,2025-08-27T11:00:00-04:00,2025-08-26T18:00:00Z,12.77,20.53,307.76,306.39,306.32,11.68,18.01,17.53,2025-08-27 00:56:14.219089
Toronto,Toronto_downtown,6.0,2.38,21.68,22.9,1019.98,0.0,0.0,751.83,27.99,1007.11,0,0,4.58,21.68,2025-08-27T12:00:00-04:00,2025-08-26T18:00:00Z,13.24,21.68,298.56,299.53,299.18,9.42,14.41,14.0,2025-08-27 00:56:14.219089
Toronto,Toronto_downtown,5.28,1.55,22.87,23.01,1019.38,0.0,0.0,828.18,24.53,1006.52,0,0,4.32,22.87,2025-08-27T13:00:00-04:00,2025-08-26T18:00:00Z,13.81,22.87,283.49,287.33,286.75,8.96,13.43,13.03,2025-08-27 00:56:14.219089
Toronto,Toronto_downtown,12.0,1.5,23.78,23.78,1018.72,0.0,0.0,846.84,23.14,1005.85,0,0,4.32,23.78,2025-08-27T14:00:00-04:00,2025-08-26T18:00:00Z,14.33,23.78,266.83,271.48,270.45,8.05,12.31,11.91,2025-08-27 00:56:14.219089
Toronto,Toronto_downtown,12.0,2.16,24.37,24.37,1017.75,0.0,0.0,806.83,23.41,1004.89,0,0,4.54,24.37,2025-08-27T15:00:00-04:00,2025-08-26T18:00:00Z,14.72,24.37,239.81,255.9,254.11,8.22,12.32,11.99,2025-08-27 00:56:14.219089
Toronto,Toronto_downtown,12.74,2.82,24.67,24.67,1016.93,0.0,0.0,710.98,24.1,1004.08,0,0,4.76,24.67,2025-08-27T16:00:00-04:00,2025-08-26T18:00:00Z,14.95,24.67,227.81,252.37,250.37,9.54,13.89,13.44,2025-08-27 00:56:14.219089
Toronto,Toronto_downtown,75.03,3.22,24.76,24.76,1016.62,0.0,0.0,547.49,24.67,1003.81,0,0,4.9,24.76,2025-08-27T17:00:00-04:00,2025-08-26T18:00:00Z,15.04,24.76,249.0,264.24,262.38,11.09,17.79,16.98,2025-08-27 00:56:14.219089
Toronto,Toronto_downtown,72.04,3.28,24.34,24.34,1016.71,0.0,0.0,383.11,25.39,1003.92,0,0,4.92,24.34,2025-08-27T18:00:00-04:00,2025-08-26T18:00:00Z,14.82,24.34,276.35,278.18,277.02,15.02,22.57,21.58,2025-08-27 00:56:14.219089
Toronto,Toronto_downtown,100.0,3.68,23.06,23.47,1017.19,0.0,0.0,145.19,28.22,1004.45,0,0,5.04,23.06,2025-08-27T19:00:00-04:00,2025-08-26T18:00:00Z,14.17,23.06,290.23,292.85,292.27,16.63,26.41,25.25,2025-08-27 00:56:14.219089
Toronto,Toronto_downtown,91.89,2.87,21.21,22.79,1017.82,0.0,0.0,35.55,29.82,1005.04,0,0,4.75,21.21,2025-08-27T20:00:00-04:00,2025-08-26T18:00:00Z,13.04,21.21,296.03,300.43,300.55,16.25,28.96,27.88,2025-08-27 00:56:14.219089
